TimeGenerated,ActionType,RemoteIP,RemotePort,RemoteUrl,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26692,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26688,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26689,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26695,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26691,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26696,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26690,,TcpV4,,
"Sep 1, 2026 1:49:10 PM",ConnectionAttempt,172.215.210.54,26694,,TcpV4,,
"Sep 1, 2026 1:49:18 PM",ConnectionAttempt,35.203.210.161,56245,,TcpV4,,
"Sep 1, 2026 1:49:26 PM",ConnectionAttempt,66.132.186.235,43372,,TcpV4,,
"Sep 1, 2026 1:49:32 PM",ConnectionAttempt,91.231.89.29,11921,,TcpV4,,
"Sep 1, 2026 1:49:34 PM",ConnectionAttempt,8.209.233.112,26318,,TcpV4,,
"Sep 1, 2026 1:49:48 PM",ConnectionAttempt,130.12.180.107,42394,,TcpV4,,
"Sep 1, 2026 1:49:56 PM",ConnectionAttempt,162.216.149.198,55667,,TcpV4,,
"Sep 1, 2026 1:50:02 PM",ConnectionAttempt,162.216.149.65,49971,,TcpV4,,
"Sep 1, 2026 1:50:02 PM",ConnectionAttempt,216.25.89.91,56541,,TcpV4,,
"Sep 1, 2026 1:50:16 PM",ConnectionAttempt,130.12.180.246,41340,,TcpV4,,
"Sep 1, 2026 1:50:26 PM",ConnectionAttempt,162.216.149.137,56392,,TcpV4,,
"Sep 1, 2026 1:50:28 PM",ConnectionAttempt,35.203.211.70,54516,,TcpV4,,
"Sep 1, 2026 1:50:34 PM",ConnectionAttempt,147.185.133.187,54758,,TcpV4,,
"Sep 1, 2026 1:50:34 PM",ConnectionAttempt,195.184.76.177,13305,,TcpV4,,
"Sep 1, 2026 1:50:48 PM",ConnectionAttempt,35.203.210.53,51369,,TcpV4,,
"Sep 1, 2026 1:50:51 PM",ConnectionSuccess,150.171.27.11,443,,Tcp,mac,msedge.exe
"Sep 1, 2026 1:50:51 PM",ConnectionSuccess,23.53.11.134,443,,Tcp,mac,msedge.exe
"Sep 1, 2026 1:50:52 PM",ConnectionAcknowledged,150.171.27.11,443,,TcpV4,,
"Sep 1, 2026 1:51:18 PM",ConnectionAttempt,216.244.207.91,49294,,TcpV4,,
"Sep 1, 2026 1:51:20 PM",ConnectionSuccess,150.171.109.119,443,,Tcp,mac,msedge.exe
"Sep 1, 2026 1:51:20 PM",ConnectionSuccess,150.171.29.10,443,,Tcp,mac,msedge.exe
"Sep 1, 2026 1:51:20 PM",ConnectionSuccess,20.190.190.196,443,login.live.com,Tcp,system,svchost.exe
"Sep 1, 2026 1:51:20 PM",ConnectionAcknowledged,150.171.109.119,443,,TcpV4,,
"Sep 1, 2026 1:51:20 PM",ConnectionAcknowledged,150.171.29.10,443,,TcpV4,,
"Sep 1, 2026 1:51:20 PM",ConnectionAcknowledged,20.190.190.196,443,,TcpV4,,
"Sep 1, 2026 1:51:22 PM",SslConnectionInspected,20.190.190.196,443,,Tcp,,
"Sep 1, 2026 1:51:38 PM",ConnectionAttempt,35.203.211.26,50324,,TcpV4,,
"Sep 1, 2026 1:51:38 PM",ConnectionAttempt,71.6.232.30,51331,,TcpV4,,
"Sep 1, 2026 1:51:46 PM",ConnectionAttempt,20.150.211.198,58966,,TcpV4,,
"Sep 1, 2026 1:51:46 PM",ConnectionAttempt,162.216.150.101,56852,,TcpV4,,
"Sep 1, 2026 1:51:46 PM",ConnectionAttempt,162.216.150.42,56142,,TcpV4,,
"Sep 1, 2026 1:51:56 PM",ConnectionAttempt,216.25.89.117,56293,,TcpV4,,
"Sep 1, 2026 1:52:02 PM",ConnectionAttempt,147.185.132.53,50188,,TcpV4,,
"Sep 1, 2026 1:52:15 PM",ConnectionAttempt,35.203.210.175,50215,,TcpV4,,
"Sep 1, 2026 1:52:23 PM",ConnectionAttempt,162.216.149.107,52926,,TcpV4,,
"Sep 1, 2026 1:52:25 PM",ConnectionAttempt,195.184.76.51,46037,,TcpV4,,
"Sep 1, 2026 1:52:27 PM",ConnectionAttempt,78.128.114.46,49423,,TcpV4,,
"Sep 1, 2026 1:52:45 PM",ConnectionAttempt,130.12.180.246,49704,,TcpV4,,
"Sep 1, 2026 1:52:51 PM",ConnectionAcknowledged,20.184.175.18,443,,TcpV4,,
"Sep 1, 2026 1:52:53 PM",ConnectionAttempt,35.203.210.215,49378,,TcpV4,,
"Sep 1, 2026 1:52:57 PM",ConnectionAttempt,180.149.125.209,51484,,TcpV4,,
"Sep 1, 2026 1:52:59 PM",ConnectionAttempt,35.203.211.141,57269,,TcpV4,,
"Sep 1, 2026 1:53:03 PM",ConnectionAttempt,35.203.211.32,52682,,TcpV4,,
"Sep 1, 2026 1:53:09 PM",ConnectionAttempt,66.132.172.112,12863,,TcpV4,,
"Sep 1, 2026 1:53:09 PM",ConnectionAttempt,222.90.212.246,25578,,TcpV4,,
"Sep 1, 2026 1:53:13 PM",ConnectionAttempt,195.184.76.59,32295,,TcpV4,,
"Sep 1, 2026 1:53:15 PM",ConnectionAttempt,79.124.59.78,61000,,TcpV4,,
"Sep 1, 2026 1:53:15 PM",ConnectionAttempt,181.42.128.115,29548,,TcpV4,,
"Sep 1, 2026 1:53:15 PM",ConnectionAttempt,181.42.128.115,27964,,TcpV4,,
"Sep 1, 2026 1:53:21 PM",ConnectionAttempt,147.185.132.149,56596,,TcpV4,,
"Sep 1, 2026 1:53:27 PM",ConnectionAttempt,79.124.56.142,49428,,TcpV4,,
"Sep 1, 2026 1:53:29 PM",ConnectionAttempt,199.45.154.184,56013,,TcpV4,,
"Sep 1, 2026 1:53:37 PM",ConnectionAttempt,79.124.59.186,41601,,TcpV4,,
"Sep 1, 2026 1:53:39 PM",ConnectionAttempt,123.157.193.4,50912,,TcpV4,,
"Sep 1, 2026 1:53:43 PM",ConnectionAttempt,35.203.210.117,54351,,TcpV4,,
"Sep 1, 2026 1:53:45 PM",ConnectionAttempt,162.216.150.170,49777,,TcpV4,,
"Sep 1, 2026 1:53:47 PM",ConnectionAttempt,109.105.210.62,27884,,TcpV4,,
"Sep 1, 2026 1:53:49 PM",ConnectionAttempt,35.203.210.109,51681,,TcpV4,,
"Sep 1, 2026 1:53:55 PM",ConnectionAttempt,77.42.49.249,48784,,TcpV4,,
"Sep 1, 2026 1:54:01 PM",ConnectionAttempt,91.231.89.129,52719,,TcpV4,,
"Sep 1, 2026 1:54:02 PM",ConnectionSuccess,4.150.223.112,443,self.events.data.microsoft.com,Tcp,mac,onedrive.exe
"Sep 1, 2026 1:54:03 PM",ConnectionAcknowledged,4.150.223.112,443,,TcpV4,,
"Sep 1, 2026 1:54:06 PM",ConnectionSuccess,4.150.223.112,443,self.events.data.microsoft.com,Tcp,mac,onedrive.sync.service.exe
"Sep 1, 2026 1:54:11 PM",ConnectionAttempt,162.216.149.19,52425,,TcpV4,,
"Sep 1, 2026 1:54:13 PM",ConnectionAttempt,162.216.150.124,52392,,TcpV4,,
"Sep 1, 2026 1:54:19 PM",ConnectionAttempt,130.12.180.246,42746,,TcpV4,,
"Sep 1, 2026 1:54:29 PM",ConnectionAttempt,147.185.133.84,50724,,TcpV4,,
"Sep 1, 2026 1:54:39 PM",ConnectionAttempt,35.203.211.202,51905,,TcpV4,,
"Sep 1, 2026 1:54:47 PM",ConnectionAttempt,216.25.89.106,54976,,TcpV4,,
"Sep 1, 2026 1:54:51 PM",ConnectionAcknowledged,20.42.73.27,443,,TcpV4,,
"Sep 1, 2026 1:55:03 PM",ConnectionAttempt,35.203.211.224,49772,,TcpV4,,
"Sep 1, 2026 1:55:13 PM",ConnectionAttempt,147.185.133.233,51269,,TcpV4,,
"Sep 1, 2026 1:55:21 PM",ConnectionAttempt,162.216.150.27,53293,,TcpV4,,
"Sep 1, 2026 1:55:27 PM",ConnectionAttempt,216.180.246.133,21665,,TcpV4,,
"Sep 1, 2026 1:55:31 PM",ConnectionAttempt,162.216.150.73,55356,,TcpV4,,
"Sep 1, 2026 1:55:33 PM",ConnectionAttempt,35.203.210.196,51555,,TcpV4,,
"Sep 1, 2026 1:55:33 PM",ConnectionAttempt,66.132.172.226,63772,,TcpV4,,
"Sep 1, 2026 1:55:39 PM",ConnectionAttempt,35.203.211.50,57079,,TcpV4,,
"Sep 1, 2026 1:55:48 PM",ConnectionSuccess,23.218.132.198,443,disc801.prod.do.dsp.mp.microsoft.com,Tcp,network service,svchost.exe
"Sep 1, 2026 1:55:48 PM",ConnectionSuccess,72.154.7.98,443,array805.prod.do.dsp.mp.microsoft.com,Tcp,network service,svchost.exe
"Sep 1, 2026 1:55:49 PM",ConnectionAcknowledged,23.218.132.198,443,,TcpV4,,
"Sep 1, 2026 1:55:49 PM",ConnectionAcknowledged,72.154.7.98,443,,TcpV4,,
"Sep 1, 2026 1:55:49 PM",SslConnectionInspected,23.218.132.198,443,,Tcp,,
"Sep 1, 2026 1:55:55 PM",ConnectionAttempt,43.228.157.9,26535,,TcpV4,,
"Sep 1, 2026 1:56:05 PM",ConnectionAttempt,130.12.180.246,52196,,TcpV4,,
"Sep 1, 2026 1:56:05 PM",ConnectionAttempt,217.60.78.71,40143,,TcpV4,,
"Sep 1, 2026 1:56:17 PM",ConnectionAttempt,147.185.132.223,54959,,TcpV4,,
"Sep 1, 2026 1:56:19 PM",ConnectionAttempt,162.216.149.132,54383,,TcpV4,,
"Sep 1, 2026 1:56:25 PM",ConnectionAttempt,85.11.167.132,52330,,TcpV4,,
"Sep 1, 2026 1:56:29 PM",ConnectionAttempt,162.216.149.228,56220,,TcpV4,,
"Sep 1, 2026 1:56:31 PM",ConnectionAttempt,91.231.89.227,48293,,TcpV4,,
"Sep 1, 2026 1:56:39 PM",ConnectionAttempt,66.132.186.30,45967,,TcpV4,,
"Sep 1, 2026 1:56:48 PM",ConnectionAttempt,162.216.149.91,53895,,TcpV4,,
"Sep 1, 2026 1:56:48 PM",ConnectionAttempt,204.76.203.7,45337,,TcpV4,,
"Sep 1, 2026 1:56:52 PM",ConnectionAcknowledged,4.150.223.96,443,,TcpV4,,
"Sep 1, 2026 1:56:56 PM",ConnectionAttempt,147.185.133.132,49540,,TcpV4,,
"Sep 1, 2026 1:57:10 PM",ConnectionAttempt,176.65.149.236,45195,,TcpV4,,
"Sep 1, 2026 1:57:12 PM",ConnectionAttempt,162.216.150.73,56897,,TcpV4,,
"Sep 1, 2026 1:57:18 PM",ConnectionAttempt,162.216.150.188,49645,,TcpV4,,
"Sep 1, 2026 1:57:18 PM",ConnectionAttempt,66.132.186.100,12164,,TcpV4,,
"Sep 1, 2026 1:57:24 PM",ConnectionAttempt,35.203.210.12,56868,,TcpV4,,
"Sep 1, 2026 1:57:24 PM",ConnectionAttempt,102.220.160.115,9064,,TcpV4,,
"Sep 1, 2026 1:57:28 PM",ConnectionAttempt,162.216.149.136,52004,,TcpV4,,
"Sep 1, 2026 1:57:32 PM",ConnectionAttempt,5.188.206.66,59154,,TcpV4,,
"Sep 1, 2026 1:57:38 PM",ConnectionAttempt,162.216.149.81,49342,,TcpV4,,
"Sep 1, 2026 1:57:38 PM",ConnectionAttempt,35.203.210.160,51844,,TcpV4,,
"Sep 1, 2026 1:57:42 PM",ConnectionAttempt,162.216.149.203,54654,,TcpV4,,
"Sep 1, 2026 1:57:42 PM",ConnectionAttempt,130.12.180.246,47986,,TcpV4,,
"Sep 1, 2026 1:58:02 PM",ConnectionAttempt,162.216.149.118,52075,,TcpV4,,
"Sep 1, 2026 1:58:06 PM",ConnectionAttempt,137.184.114.185,61004,,TcpV4,,
"Sep 1, 2026 1:58:30 PM",ConnectionAttempt,35.203.211.114,54974,,TcpV4,,
"Sep 1, 2026 1:58:30 PM",ConnectionAttempt,35.203.211.29,55965,,TcpV4,,
"Sep 1, 2026 1:58:54 PM",ConnectionAttempt,35.203.211.74,51337,,TcpV4,,
"Sep 1, 2026 1:59:00 PM",ConnectionAttempt,79.124.56.202,41602,,TcpV4,,
"Sep 1, 2026 1:59:10 PM",ConnectionAttempt,91.230.168.187,39069,,TcpV4,,
"Sep 1, 2026 1:59:14 PM",ConnectionAttempt,35.203.210.89,55406,,TcpV4,,
"Sep 1, 2026 1:59:14 PM",ConnectionAttempt,147.185.133.78,55319,,TcpV4,,
"Sep 1, 2026 1:59:26 PM",ConnectionAttempt,3.83.245.221,61234,,TcpV4,,
"Sep 1, 2026 1:59:32 PM",ConnectionAttempt,162.216.150.113,55309,,TcpV4,,
"Sep 1, 2026 1:59:42 PM",ConnectionAttempt,77.90.185.16,65105,,TcpV4,,
"Sep 1, 2026 1:59:42 PM",ConnectionAttempt,130.12.180.107,42394,,TcpV4,,
"Sep 1, 2026 1:59:48 PM",ConnectionAttempt,35.203.210.22,55295,,TcpV4,,
"Sep 1, 2026 2:00:02 PM",ConnectionAttempt,130.12.180.246,45468,,TcpV4,,
"Sep 1, 2026 2:00:02 PM",ConnectionAttempt,147.185.132.134,57343,,TcpV4,,
"Sep 1, 2026 2:00:10 PM",ConnectionAttempt,185.224.128.16,45827,,TcpV4,,
"Sep 1, 2026 2:00:18 PM",ConnectionAttempt,34.197.70.90,61234,,TcpV4,,
"Sep 1, 2026 2:00:32 PM",ConnectionAttempt,35.203.210.68,56445,,TcpV4,,
"Sep 1, 2026 2:01:02 PM",ConnectionAttempt,45.194.67.45,61171,,TcpV4,,
"Sep 1, 2026 2:01:02 PM",ConnectionAttempt,193.163.125.125,53051,,TcpV4,,
"Sep 1, 2026 2:01:02 PM",ConnectionAttempt,162.216.150.97,52472,,TcpV4,,
"Sep 1, 2026 2:01:04 PM",ConnectionAttempt,79.124.40.162,41636,,TcpV4,,
"Sep 1, 2026 2:01:10 PM",ConnectionAttempt,34.130.131.71,45432,,TcpV4,,
"Sep 1, 2026 2:01:14 PM",ConnectionAttempt,160.202.130.211,47955,,TcpV4,,
"Sep 1, 2026 2:01:14 PM",ConnectionAttempt,86.54.31.36,26200,,TcpV4,,
"Sep 1, 2026 2:01:18 PM",ConnectionAttempt,35.203.211.167,51228,,TcpV4,,
"Sep 1, 2026 2:02:57 PM",ConnectionAcknowledged,20.42.65.88,443,,TcpV4,,
"Sep 1, 2026 2:02:57 PM",SslConnectionInspected,20.42.65.88,443,,Tcp,,
"Sep 1, 2026 2:04:40 PM",ConnectionSuccess,20.42.73.26,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 2:04:40 PM",ConnectionSuccess,4.150.223.113,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 2:13:26 PM",ConnectionAcknowledged,4.150.223.97,443,,TcpV4,,
"Sep 1, 2026 2:13:26 PM",SslConnectionInspected,4.150.223.97,443,,Tcp,,
"Sep 1, 2026 2:14:50 PM",InboundConnectionAccepted,195.96.139.230,35613,,Tcp,network service,mysqld.exe
"Sep 1, 2026 2:14:50 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 2:14:50 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 2:15:11 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 2:15:15 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 2:17:39 PM",ConnectionSuccess,20.42.65.90,443,us-v20.events.endpoint.security.microsoft.com,Tcp,system,mpdefendercoreservice.exe
"Sep 1, 2026 2:17:41 PM",ConnectionAcknowledged,20.42.65.90,443,,TcpV4,,
"Sep 1, 2026 2:21:03 PM",InboundInternetScanInspected,10.2.0.23,47808,,Udp,,
"Sep 1, 2026 2:21:17 PM",ConnectionSuccess,52.123.247.82,443,ecs.office.com,Tcp,system,mpdefendercoreservice.exe
"Sep 1, 2026 2:22:09 PM",ConnectionSuccess,40.84.97.4,443,settings-win.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 2:22:22 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 2:24:02 PM",ConnectionSuccess,40.79.150.122,443,self.events.data.microsoft.com,Tcp,mac,onedrive.exe
"Sep 1, 2026 2:24:06 PM",ConnectionSuccess,40.79.150.122,443,self.events.data.microsoft.com,Tcp,mac,onedrive.sync.service.exe
"Sep 1, 2026 2:25:56 PM",DnsConnectionInspected,10.2.0.23,53,,Udp,,
"Sep 1, 2026 2:32:50 PM",ConnectionSuccess,150.171.29.11,80,,Tcp,mac,msedge.exe
"Sep 1, 2026 2:32:51 PM",ConnectionAcknowledged,150.171.29.11,80,,TcpV4,,
"Sep 1, 2026 2:32:51 PM",HttpConnectionInspected,150.171.29.11,80,,Tcp,,
"Sep 1, 2026 2:33:57 PM",ConnectionAcknowledged,20.184.175.4,443,,TcpV4,,
"Sep 1, 2026 2:36:50 PM",ConnectionSuccess,52.123.247.35,443,,Tcp,mac,msedgewebview2.exe
"Sep 1, 2026 2:36:52 PM",ConnectionAcknowledged,52.123.247.35,443,,TcpV4,,
"Sep 1, 2026 2:37:20 PM",InboundInternetScanInspected,10.2.0.23,873,,Udp,,
"Sep 1, 2026 2:38:39 PM",ConnectionSuccess,4.247.188.233,443,settings-win.data.microsoft.com,Tcp,system,taskhostw.exe
"Sep 1, 2026 2:38:40 PM",ConnectionAcknowledged,4.247.188.233,443,,TcpV4,,
"Sep 1, 2026 2:38:40 PM",SslConnectionInspected,4.247.188.233,443,,Tcp,,
"Sep 1, 2026 2:42:51 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 2:43:45 PM",ConnectionAcknowledged,20.42.65.91,443,,TcpV4,,
"Sep 1, 2026 2:43:51 PM",InboundConnectionAccepted,205.210.31.65,55449,,Tcp,system,ntoskrnl.exe
"Sep 1, 2026 2:45:48 PM",ConnectionAcknowledged,20.42.65.85,443,,TcpV4,,
"Sep 1, 2026 2:47:40 PM",ConnectionSuccess,20.184.175.1,443,us-v20.events.endpoint.security.microsoft.com,Tcp,system,mpdefendercoreservice.exe
"Sep 1, 2026 2:47:40 PM",ConnectionAcknowledged,20.184.175.1,443,,TcpV4,,
"Sep 1, 2026 2:47:49 PM",ConnectionSuccess,20.42.65.89,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 2:47:50 PM",ConnectionAcknowledged,20.184.175.6,443,,TcpV4,,
"Sep 1, 2026 2:47:50 PM",SslConnectionInspected,20.184.175.6,443,,Tcp,,
"Sep 1, 2026 2:52:45 PM",InboundConnectionAccepted,198.235.24.12,50414,,Tcp,network service,svchost.exe
"Sep 1, 2026 2:54:02 PM",ConnectionSuccess,104.208.16.94,443,self.events.data.microsoft.com,Tcp,mac,onedrive.exe
"Sep 1, 2026 2:54:06 PM",ConnectionSuccess,20.184.175.23,443,self.events.data.microsoft.com,Tcp,mac,onedrive.sync.service.exe
"Sep 1, 2026 2:55:23 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 2:58:48 PM",ConnectionAcknowledged,172.215.188.232,443,,TcpV4,,
"Sep 1, 2026 2:58:48 PM",SslConnectionInspected,172.215.188.232,443,,Tcp,,
"Sep 1, 2026 3:02:49 PM",ConnectionSuccess,52.168.117.170,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 3:15:13 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 3:17:40 PM",ConnectionSuccess,4.150.223.102,443,us-v20.events.endpoint.security.microsoft.com,Tcp,system,mpdefendercoreservice.exe
"Sep 1, 2026 3:17:49 PM",ConnectionSuccess,20.42.73.25,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 3:21:19 PM",ConnectionAcknowledged,52.123.129.14,443,,TcpV4,,
"Sep 1, 2026 3:24:03 PM",ConnectionAcknowledged,20.42.65.93,443,,TcpV4,,
"Sep 1, 2026 3:25:01 PM",ConnectionAcknowledged,4.150.223.100,443,,TcpV4,,
"Sep 1, 2026 3:30:42 PM",InboundConnectionAccepted,::ffff:185.242.226.18,34068,,Tcp,system,ntoskrnl.exe
"Sep 1, 2026 3:33:59 PM",InboundInternetScanInspected,10.2.0.23,1434,,Udp,,
"Sep 1, 2026 3:34:03 PM",InboundInternetScanInspected,10.2.0.23,50000,,Udp,,
"Sep 1, 2026 3:37:00 PM",ConnectionSuccess,23.15.3.14,443,windows.msn.com,Tcp,mac,widgets.exe
"Sep 1, 2026 3:37:02 PM",ConnectionAcknowledged,23.15.3.14,443,,TcpV4,,
"Sep 1, 2026 3:37:27 PM",InboundConnectionAccepted,35.203.210.111,63114,,Tcp,network service,svchost.exe
"Sep 1, 2026 3:37:34 PM",HttpConnectionInspected,10.2.0.23,3389,,Tcp,,
"Sep 1, 2026 3:42:05 PM",InboundInternetScanInspected,10.2.0.23,53,,Udp,,
"Sep 1, 2026 3:44:55 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 3:45:58 PM",InboundConnectionAccepted,47.245.141.129,35192,,Tcp,system,ntoskrnl.exe
"Sep 1, 2026 3:52:46 PM",ConnectionSuccess,4.207.44.68,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 3:52:47 PM",ConnectionAcknowledged,4.207.44.68,443,,TcpV4,,
"Sep 1, 2026 3:52:47 PM",SslConnectionInspected,4.207.44.68,443,,Tcp,,
"Sep 1, 2026 3:52:49 PM",InboundConnectionAccepted,34.156.156.224,45438,,Tcp,system,ntoskrnl.exe
"Sep 1, 2026 3:53:46 PM",InboundConnectionAccepted,165.101.40.152,58216,,Tcp,network service,svchost.exe
"Sep 1, 2026 3:54:02 PM",ConnectionSuccess,4.150.223.101,443,self.events.data.microsoft.com,Tcp,mac,onedrive.exe
"Sep 1, 2026 3:54:03 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 3:54:06 PM",ConnectionSuccess,4.150.223.108,443,self.events.data.microsoft.com,Tcp,mac,onedrive.sync.service.exe
"Sep 1, 2026 4:01:45 PM",InboundConnectionAccepted,20.124.91.188,51759,,Tcp,network service,svchost.exe
"Sep 1, 2026 4:04:34 PM",ConnectionSuccess,2.18.67.84,443,assets.msn.com,Tcp,mac,widgets.exe
"Sep 1, 2026 4:04:35 PM",ConnectionAcknowledged,2.18.67.84,443,,TcpV4,,
"Sep 1, 2026 4:04:36 PM",ConnectionSuccess,23.221.242.165,443,storeedgefd.dsx.mp.microsoft.com,Tcp,mac,windowspackagemanagerserver.exe
"Sep 1, 2026 4:04:37 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 1, 2026 4:04:37 PM",SslConnectionInspected,23.221.242.165,443,,Tcp,,
"Sep 1, 2026 4:04:49 PM",ConnectionAcknowledged,52.168.117.168,443,,TcpV4,,
"Sep 1, 2026 4:05:43 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 4:11:20 PM",ConnectionAcknowledged,20.184.175.12,443,,TcpV4,,
"Sep 1, 2026 4:11:28 PM",ConnectionSuccess,13.69.109.130,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 1, 2026 4:11:28 PM",ConnectionAcknowledged,13.69.109.130,443,,TcpV4,,
"Sep 1, 2026 4:11:28 PM",SslConnectionInspected,13.69.109.130,443,,Tcp,,
"Sep 1, 2026 4:15:15 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 1, 2026 4:16:40 PM",InboundConnectionAccepted,89.248.172.9,60000,,Tcp,network service,svchost.exe
