TimeGenerated,ActionType,RegistryKey,RegistryValueName,RegistryValueData,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:20:15 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 8:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1065970940000,system,aggregatorhost.exe
"Sep 1, 2026 8:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,396227810000,system,aggregatorhost.exe
"Sep 1, 2026 8:17:21 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 1, 2026 8:00:47 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 8:00:37 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:48:14 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:48:04 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:44:16 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:44:06 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:34:24 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:34:14 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:05 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 7:20:04 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 7:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1029970780000,system,aggregatorhost.exe
"Sep 1, 2026 7:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,360227650000,system,aggregatorhost.exe
"Sep 1, 2026 7:17:21 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 1, 2026 7:16:48 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 7:16:38 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:54:01 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:53:40 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:36:51 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:36:41 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:29:47 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:29:37 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:21:36 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:21:26 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:20:32 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:20:22 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:54 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 6:19:53 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 6:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,993970780000,system,aggregatorhost.exe
"Sep 1, 2026 6:17:43 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,324227650000,system,aggregatorhost.exe
"Sep 1, 2026 6:17:21 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 1, 2026 6:06:29 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:06:17 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:05:57 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 6:05:47 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:54:36 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:54:26 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:54:16 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:54:06 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:53:41 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:53:31 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:53:31 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:50:53 PM",RegistryValueSet,HKEY_CURRENT_USER\S-1-5-21-1182323251-63060258-113523888-500\Software\Microsoft\Windows\CurrentVersion\Run,MicrosoftEdgeAutoLaunch_7C23D10DF097445B7670C59CA8E5FDC5,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start",mac,msedge.exe
"Sep 1, 2026 5:50:52 PM",RegistryValueDeleted,,,,mac,msedge.exe
"Sep 1, 2026 5:49:49 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:49:49 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:49:39 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:49:39 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:33:10 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:33:10 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:33:00 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:33:00 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:25:29 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:25:29 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:25:19 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows Advanced Threat Protection,LsaAccountPolicyDiffs,**********,system,mssense.exe
"Sep 1, 2026 5:25:19 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 1, 2026 5:19:43 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
