"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DataFiles-Corp-","\Microsoft\Windows\Plug and Play\Device Install Reboot Required","N/A","Ready","Interactive/Background","9/1/2026 1:22:58 PM","0","Microsoft Corporation","COM handler","N/A","Notifies the user that Windows needs to be restarted to finish setting up a device.","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\System32\drvinst.exe 6","N/A","Generalize driver state in order to prepare the system to be bootable on any hardware configuration.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Pluton\Pluton-Ksp-Provisioning","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","PlutonTasks Task Handler","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem","N/A","Ready","Interactive/Background","9/2/2026 11:18:19 AM","0","Microsoft Corporation","COM handler","N/A","This task analyzes the system looking for conditions that may cause high energy use.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Printing\EduPrintProv","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%windir%\system32\eduprintprov.exe ","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Printing\PrinterCleanupTask","9/26/2026 12:00:00 PM","Ready","Interactive/Background","9/1/2026 1:23:00 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00 PM","1/1/2020","N/A","Every 30 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\Printing\PrintJobCleanupTask","N/A","Disabled","Interactive/Background","9/1/2026 1:23:00 PM","0","N/A","COM handler","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00 PM","1/1/2021","N/A","Every 7 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\PushToInstall\LoginCheck","N/A","Ready","Interactive/Background","9/1/2026 3:22:58 PM","0","N/A","%windir%\system32\sc.exe start pushtoinstall login","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\PushToInstall\Registration","9/3/2026 11:16:39 AM","Ready","Interactive/Background","9/2/2026 11:16:38 AM","0","N/A","%windir%\system32\sc.exe start pushtoinstall registration","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","11:16:39 AM","9/2/2026","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\PushToInstall\Registration","9/3/2026 11:16:39 AM","Ready","Interactive/Background","9/2/2026 11:16:38 AM","0","N/A","%windir%\system32\sc.exe start pushtoinstall registration","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Ras\MobilityManager","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Validates the Windows Recovery Environment.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes","No Start On Batteries","Administrators","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\ReFsDedupSvc\Initialization","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Initializes the REFS Dedup Service when the first dedup enabled volume is detected on the system. Do not remove or modify this task.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Registry\RegIdleBackup","N/A","Ready","Interactive/Background","8/31/2026 2:28:07 PM","0","Microsoft Corporation","COM handler","N/A","Registry Idle Backup Task","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","%windir%\system32\RAServer.exe /offerraupdate","%windir%","Checks group policy for changes relevant to Remote Assistance","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","%windir%\system32\RAServer.exe /offerraupdate","%windir%","Checks group policy for changes relevant to Remote Assistance","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Servicing\OOBEFodSetup","N/A","Disabled","Interactive/Background","8/31/2026 2:34:15 PM","0","N/A","%windir%\system32\OOBEFodSetup.exe ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","00:15:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Servicing\StartComponentCleanup","N/A","Ready","Interactive/Background","8/31/2026 2:28:07 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Setup\PITRTask","N/A","Ready","Interactive/Background","9/2/2026 11:48:09 AM","0","N/A","COM handler","N/A","Creates Point-In-Time-Restore snapshots.","Enabled","Only Start If Idle for 2 minutes, If Not Idle Retry For 30 minutes","","SYSTEM","Disabled","00:02:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Setup\SetupRecoveryDataTask","9/16/2026 9:10:51 PM","Ready","Interactive/Background","8/31/2026 2:26:59 PM","0","N/A","COM handler","N/A","Windows Setup and Recovery resiliency data task.","Enabled","Only Start If Idle for 2 minutes, If Not Idle Retry For 30 minutes","","SYSTEM","Disabled","00:02:00","Scheduling data is not available in this format.","Daily ","8:27:46 PM","10/29/2025","N/A","Every 14 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\SharedPC\Account Cleanup","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\CreateObjectTask","N/A","Ready","Interactive/Background","9/1/2026 1:29:54 PM","0","Microsoft Corporation","COM handler","N/A","Provides support for shell components that access system data","Enabled","Disabled","","SYSTEM","Disabled","00:00:30","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\FamilySafetyMonitor","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\System32\wpcmon.exe ","N/A","Initializes Family Safety monitoring and enforcement.","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\FamilySafetyRefreshTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Synchronizes the latest settings with the Microsoft family features service.","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\IndexerAutomaticMaintenance","N/A","Ready","Interactive/Background","9/2/2026 11:18:15 AM","0","Microsoft Corporation","COM handler","N/A","Keeps the search index up to date","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","LOCAL SERVICE","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\ThemeAssetTask_SyncFODState","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\ThemesSyncedImageDownload","N/A","Ready","Interactive/Background","9/1/2026 3:16:04 PM","0","Microsoft Corporation","COM handler","N/A","Downloads a backup of your synced theme images","Enabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 60 minutes","Stop On Battery Mode, No Start On Batteries","Users","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\UpdateUserPictureTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Shell\UpdateUserPictureTaskContained","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask","9/7/2026 2:17:09 PM","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task restarts the Software Protection Platform service at the specified time","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","NETWORK SERVICE","Disabled","Disabled","Scheduling data is not available in this format.","Daily ","2:17:09 PM","9/7/2026","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon","N/A","Disabled","Interactive/Background","8/9/2026 9:03:42 AM","0","Microsoft Corporation","COM handler","N/A","This task restarts the Software Protection Platform service when user logon occurs","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task restarts the Software Protection Platform service when a new network is detected","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","NETWORK SERVICE","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/A","Storage Spaces Settings","Enabled","Disabled","","SYSTEM","Disabled","06:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/A","Storage Spaces Settings","Enabled","Disabled","","SYSTEM","Disabled","06:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/A","$(@%SystemRoot%\system32\spaceman.exe,-3)","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/A","$(@%SystemRoot%\system32\spaceman.exe,-3)","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Speech\SpeechModelDownloadTask","9/4/2026 2:35:24 AM","Ready","Interactive/Background","9/2/2026 3:41:14 AM","0","N/A","%windir%\system32\speech_onecore\common\SpeechModelDownload.exe ","N/A","N/A","Enabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 10 minutes","Stop On Battery Mode, No Start On Batteries","NETWORK SERVICE","Disabled","00:10:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 AM","1/1/2004","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\StateRepository\MaintenanceTasks","N/A","Ready","Interactive/Background","9/2/2026 11:18:15 AM","0","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-600)","%windir%\system32\rundll32.exe %windir%\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks","N/A","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-602)","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Initializes the Storage Tiers Management service when the first tiered storage space is detected on the system. Do not remove or modify this task.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\defrag.exe -c -h -g -# -m 8 -i 13500","N/A","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","1:00:00 AM","1/1/2013","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\Subscription\EnableLicenseAcquisition","N/A","Ready","Interactive/Background","9/2/2026 11:07:57 AM","0","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe -e","N/A","Enable susbscription license acquisition","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Subscription\EnableLicenseAcquisition","N/A","Ready","Interactive/Background","9/2/2026 11:07:57 AM","0","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe -e","N/A","Enable susbscription license acquisition","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Daily ","12:00:00 AM","1/1/2016","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sustainability\PowerGridForecastTask","9/3/2026 12:00:01 PM","Ready","Interactive/Background","9/2/2026 12:19:13 PM","0","Microsoft Corporation","COM handler","N/A","PowerGridForecastTask has a COM Task Handler","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sustainability\PowerGridForecastTask","9/3/2026 12:27:34 PM","Ready","Interactive/Background","9/2/2026 12:19:13 PM","0","Microsoft Corporation","COM handler","N/A","PowerGridForecastTask has a COM Task Handler","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00 PM","1/1/2024","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\Sustainability\SustainabilityTelemetry","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Telemetry events for Sustainability","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache prepopulation task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache rebalance maintenance task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sysmain\ResPriStaticDbSync","N/A","Ready","Interactive/Background","8/31/2026 2:28:37 PM","-2147023829","Microsoft Corporation","COM handler","N/A","Reserved Priority static db sync maintenance task","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Sysmain\WsSwapAssessmentTask","N/A","Ready","Interactive/Background","9/1/2026 3:29:06 PM","0","Microsoft Corporation","%windir%\system32\rundll32.exe sysmain.dll,PfSvWsSwapAssessmentTask","N/A","Working set swap assessment maintenance task","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\SystemRestore\SR","N/A","Ready","Interactive/Background","8/31/2026 2:28:37 PM","-2147023829","Microsoft Corporation","%windir%\system32\srtasks.exe ExecuteScheduledSPPCreation","N/A","This task creates regular system protection points.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Task Manager\Interactive","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Runs a task as the interactive user.","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\TextServicesFramework\MsCtfMonitor","N/A","Ready","Interactive/Background","9/1/2026 1:22:58 PM","0","N/A","COM handler","N/A","TextServicesFramework monitor task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/A","Ready","Interactive/Background","9/2/2026 11:07:57 AM","0","Microsoft Corporation","COM handler","N/A","This task performs time synchronization.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Time Synchronization\SynchronizeTime","N/A","Ready","Interactive/Background","9/2/2026 11:18:15 AM","1056","Microsoft Corporation","%windir%\system32\sc.exe start w32time task_started","N/A","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Time Zone\SynchronizeTimeZone","N/A","Ready","Interactive/Background","8/31/2026 2:28:07 PM","0","Microsoft Corporation","%windir%\system32\tzsync.exe ","N/A","Updates timezone information. If this task is stopped, local time may not be accurate for some time zones.","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\TPM\Tpm-HASCertRetr","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task requests a Health Attestation Certificate.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","9/1/2026 1:17:42 PM","0","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\TPM\Tpm-PreAttestationHealthCheck","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Report policies","N/A","Ready","Interactive/Background","8/31/2026 2:28:07 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe ReportPolicies","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
